projektzuordnung,aktenzeichen,aussergerichtliche_za_verschickt_datum,vergleich_annahme_durch_VW,I. Instanz: Urteil,Verkauft,Verkaufspreis,FIN,Gebühren erhalten,"Gebühren abweichend von 2,8",extracted_amount,EUR Amount
sk_grossmigration_2021,002095-2022/001:00,1/22/2022 9:56,9/29/2023,Vergleich,0,,WAUzzz8K59A209830,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002099-2022/001:00,1/22/2022 10:04,10/19/2023,Vergleich,0,,WVGZZZ5NZBW101875,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002101-2022/001:00,1/22/2022 10:06,9/29/2023,Vergleich,0,,WVWZZZ1KZBW528971,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002103-2022/001:00,1/22/2022 10:09,10/19/2023,Vergleich,0,,VSSZZZ7NZCV503219,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002104-2022/001:00,1/22/2022 10:10,9/29/2023,Vergleich,0,,WVWZZZ16ZEM639747,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002108-2022/001:00,1/22/2022 10:14,10/19/2023,Vergleich,0,,WVWZZZ1KZCM691096,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002110-2022/001:00,1/22/2022 10:16,9/29/2023,Vergleich,0,,WVWZZZ1KZ9W532446,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002112-2022/001:00,1/22/2022 10:18,7/25/2023,Vergleich,0,,TMBEJ65JXE3079111,€ 819.91,,"819,91 EUR","819,91 "
sk_grossmigration_2021,002113-2022/001:00,1/22/2022 10:19,9/29/2023,Vergleich,0,,WVGZZZ5NZEW120454,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002117-2022/001:00,1/22/2022 10:23,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX012101,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002118-2022/001:00,1/22/2022 10:24,9/29/2023,Vergleich,0,,WVWZZZ7NZDV034748,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002119-2022/001:00,1/22/2022 10:25,10/19/2023,Vergleich,0,,WVGZZZ5NZBW004335,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002120-2022/001:00,1/22/2022 10:26,9/29/2023,Vergleich,0,,TMBJT75L4B6056949,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002124-2022/001:00,1/22/2022 10:32,9/29/2023,Vergleich,0,,WV2ZZZ2KZFX029710,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002135-2022/001:00,1/22/2022 18:37,9/29/2023,Vergleich,0,,WVWZZZ1KZDW521759,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002243-2022/001:00,1/24/2022 8:54,10/2/2023,Vergleich,0,,WV2ZZZ2KZEX141418,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002148-2022/001:00,1/22/2022 18:48,9/29/2023,Vergleich,0,,WVWZZZ3CZDE146211,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002153-2022/001:00,1/22/2022 18:56,9/29/2023,Vergleich,0,,WVWZZZ3CZFE040573,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002156-2022/001:00,1/22/2022 19:02,9/29/2023,Vergleich,0,,WVGZZZ1TZEW006049,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002161-2022/001:00,1/24/2022 10:59,7/25/2023,Vergleich,0,,WV2ZZZ2KZBX292242,€ 719.95,,"719,95 EUR","719,95 "
sk_grossmigration_2021,002157-2022/001:00,1/23/2022 10:00,9/29/2023,Vergleich,0,,WVWZZZ6RZCU038094,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002158-2022/001:00,1/23/2022 10:09,9/29/2023,Vergleich,0,,WVGZZZ5NZDW020290,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002159-2022/001:00,1/23/2022 10:11,9/29/2023,Vergleich,0,,WVGZZZ1TZBW068400,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002296-2022/001:00,2/5/2022 11:59,7/26/2023,Vergleich,0,,WV2ZZZ2KZEX013148,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002177-2022/001:00,1/24/2022 8:18,10/19/2023,Vergleich,0,,WVWZZZ3CZCE008575,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002181-2022/001:00,1/24/2022 8:23,9/29/2023,Vergleich,0,,TMBJE73T6E9021667,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002189-2022/001:00,1/22/2022 20:01,9/29/2023,Vergleich,0,,WVWZZZ7NZDV040858,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002203-2022/001:00,1/22/2022 20:09,11/6/2023,Vergleich,1,1293.1,WVGZZZ5NZCW568896,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002001-2022/001:00,1/22/2022 16:50,10/19/2023,Vergleich,0,,WVWZZZ6RZBY188379,€ 448.51,,"448,51 EUR","448,51 "
sk_grossmigration_2021,002209-2022/001:00,1/22/2022 20:13,10/19/2023,Vergleich,0,,WVWZZZ6RZBY068044,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002214-2022/001:00,1/22/2022 20:16,10/19/2023,Vergleich,0,,WVWZZZ6RZDY210636,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002215-2022/001:00,1/22/2022 20:16,9/29/2023,Vergleich,0,,WVGZZZ1TZDW033148,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002216-2022/001:00,1/22/2022 20:17,9/29/2023,Vergleich,0,,WV2ZZZ2KZFX076832,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002219-2022/001:00,1/22/2022 20:20,10/19/2023,Vergleich,0,,WVWZZZ1KZBM628152,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002220-2022/001:00,1/22/2022 20:21,9/29/2023,Vergleich,0,,WVWZZZ16ZDM618804,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002226-2022/001:00,1/22/2022 20:24,10/19/2023,Vergleich,0,,TMBHT61ZXB8011425,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002232-2022/001:00,1/22/2022 20:26,9/29/2023,Vergleich,0,,VSSZZZNHZE1015069,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002240-2022/001:00,1/22/2022 20:31,10/19/2023,Vergleich,0,,WVWZZZ1KZAW204856,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002201-2022/001:00,1/24/2022 8:30,10/19/2023,Vergleich,0,,WVWZZZ3CZBE383614,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002207-2022/001:00,1/24/2022 8:49,7/25/2023,Vergleich,0,,WVWZZZ1KZ9P466936,"€ 1,212.61",,"1.212,61 EUR","1.212,61 "
sk_grossmigration_2021,002230-2022/001:00,1/24/2022 9:50,9/29/2023,Vergleich,0,,WV1ZZZ2HZCA002534,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002242-2022/001:00,1/22/2022 20:33,9/29/2023,Vergleich,0,,WVWZZZ1KZ9W920432,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,002249-2022/001:00,1/24/2022 12:43,10/19/2023,Vergleich,0,,WVGZZZ1TZCW103074,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002252-2022/001:00,1/24/2022 12:53,10/19/2023,Vergleich,0,,TMBHT61Z5C2051898,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002257-2022/001:00,1/24/2022 12:58,9/29/2023,Vergleich,0,,TMBJF73T2F9032714,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002258-2022/001:00,1/24/2022 12:59,7/25/2023,Vergleich,0,,WVWZZZ6RZBY036915,€ 520.03,,"520,03 EUR","520,03 "
sk_grossmigration_2021,002358-2022/001:00,1/24/2022 11:02,9/29/2023,Vergleich,0,,WVWZZZ1KZCW013921,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002422-2022/001:00,1/25/2022 14:20,8/4/2023,Vergleich,0,,VSSZZZ7NZDV518655,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002273-2022/001:00,3/14/2022 8:31,10/2/2023,Vergleich,0,,WV2ZZZ2KZFX144690,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002275-2022/001:00,1/23/2022 12:52,9/29/2023,Vergleich,0,,WVWZZZ1KZCP009643,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,001504-2022/001:00,1/19/2022 7:24,11/6/2023,Vergleich,1,,TMBUH61ZXA2099684,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002290-2022/001:00,1/23/2022 13:12,9/28/2023,Vergleich,0,,WVGZZZ1TZCW071659,"€ 1,212.61",,"1.212,61 EUR","1.212,61 "
sk_grossmigration_2021,002292-2022/001:00,1/23/2022 13:14,10/19/2023,Vergleich,0,,VSSZZZ7NZCV503100,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002342-2022/001:00,1/24/2022 9:34,10/19/2023,Vergleich,0,,TMBLC75L4D6057482,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002301-2022/001:00,1/24/2022 10:53,10/19/2023,Vergleich,0,,WVWZZZ1KZBM647778,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002276-2022/001:00,1/24/2022 13:06,11/8/2023,Vergleich,0,,WVWZZZ1KZ9P475413,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002278-2022/001:00,1/23/2022 9:29,9/29/2023,Vergleich,0,,WVWZZZ1KZCW574965,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002279-2022/001:00,1/23/2022 9:31,9/29/2023,Vergleich,0,,TMBEL6NHXF4549186,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,002288-2022/001:00,1/23/2022 9:40,10/19/2023,Vergleich,0,,TMBHN61Z8D2136889,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,002351-2022/001:00,1/25/2022 12:04,9/29/2023,Vergleich,0,,TMBEJ6NH1F4546442,"€ 1,451.90",,"1.451,90 EUR","1.451,90 "
sk_grossmigration_2021,002305-2022/001:00,1/24/2022 9:33,10/2/2023,Vergleich,0,,TMBJE73T1F9010626,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002046-2022/001:00,1/22/2022 9:31,11/8/2023,Vergleich,1,10000,TMBNE73T9F9014389,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002315-2022/001:00,1/24/2022 11:27,11/13/2023,Vergleich,0,,WVWZZZ3CZBE301319,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002055-2022/001:00,1/22/2022 9:33,9/29/2023,Vergleich,0,,WVGZZZ5NZCW065127,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002839-2022/001:00,1/27/2022 9:42,10/19/2023,Vergleich,1,5600,TMBJL65J5E3066176,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002327-2022/001:00,1/24/2022 11:49,9/29/2023,Vergleich,0,,VSSZZZ7NZDV504863,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002334-2022/001:00,1/24/2022 11:57,10/19/2023,Vergleich,0,,WVWZZZ6RZEY157895,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002068-2022/001:00,1/22/2022 10:43,10/19/2023,Vergleich,0,,WV2ZZZ2KZEX031713,€ 858.50,,"858,50 EUR","858,50 "
sk_grossmigration_2021,002083-2022/001:00,1/22/2022 9:39,7/26/2023,Vergleich,0,,WVGZZZ1TZFW045089,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002089-2022/001:00,1/22/2022 9:47,10/19/2023,Vergleich,0,,WVWZZZ1KZCK033180,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,001506-2022/001:00,1/19/2022 13:26,8/22/2024,Vergleich,1,6722.69,TMBLD75L1B6013708,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002010-2022/001:00,1/21/2022 14:28,10/19/2023,Vergleich,0,,WVWZZZ1KZAW611086,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,002030-2022/001:00,1/23/2022 7:16,7/25/2023,Vergleich,0,,WVWZZZ3CZCE174226,"€ 1,212.61",,"1.212,61 EUR","1.212,61 "
sk_grossmigration_2021,002032-2022/001:00,1/23/2022 7:19,9/29/2023,Vergleich,0,,WVWZZZ1KZCW570243,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002494-2022/001:00,1/28/2022 17:33,10/19/2023,Vergleich,0,,WVGZZZ1TZCW091271,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002067-2022/001:00,1/22/2022 17:52,10/2/2023,Vergleich,0,,WVWZZZ3CZCE060808,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002074-2022/001:00,1/22/2022 18:04,9/29/2023,Vergleich,0,,WVGZZZ5NZFW518636,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,001685-2022/001:00,1/22/2022 13:16,9/29/2023,Vergleich,0,,WVGZZZ5NZFW116330,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,001690-2022/001:00,1/22/2022 13:23,9/29/2023,Vergleich,0,,VSSZZZ3RZBR023721,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002058-2022/001:00,1/22/2022 8:18,4/16/2024,Vergleich,0,,WVGZZZ5NZBW108828,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,001697-2022/001:00,1/20/2022 19:15,10/19/2023,Vergleich,0,,WVWZZZ7NZEV044818,"€ 2,259.93",,"2.259,93 EUR","2.259,93 "
sk_grossmigration_2021,001729-2022/001:00,1/20/2022 19:31,11/8/2023,Vergleich,1,5300,WV2ZZZ2KZDX108440,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,001705-2022/001:00,1/20/2022 19:22,9/29/2023,Vergleich,0,,VSSZZZ5PZFR015059,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,001403-2022/001:00,1/19/2022 9:09,9/29/2023,Vergleich,0,,WVGZZZ5NZFW091482,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,001721-2022/001:00,1/20/2022 19:28,7/26/2023,Vergleich,1,13080,VSSZZZ7NZEV519375,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,001518-2022/001:00,1/19/2022 6:56,9/29/2023,Vergleich,0,,WVWZZZ6RZBY102240,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001552-2022/001:00,1/19/2022 12:01,9/29/2023,Vergleich,0,,wvgzzz5nzfw001403,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,001689-2022/001:00,1/20/2022 18:00,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX088481,"€ 1,594.72",,"1.594,72 EUR","1.594,72 "
sk_grossmigration_2021,001691-2022/001:00,1/20/2022 18:02,9/29/2023,Vergleich,0,,WVWZZZ1KZEW501206,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001304-2022/001:00,1/20/2022 8:50,9/29/2023,Vergleich,0,,WVWZZZ3CZCE132208,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002047-2022/001:00,1/22/2022 8:07,9/29/2023,Vergleich,0,,WV1ZZZ2HZB8020220,"€ 2,467.17",,"2.467,17 EUR","2.467,17 "
sk_grossmigration_2021,001570-2022/001:00,1/19/2022 13:02,10/19/2023,Vergleich,0,,WVWZZZ3CZAE032514,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,001737-2022/001:00,1/20/2022 14:29,9/29/2023,Vergleich,0,,WAUZZZ8U0DR087681,"€ 2,467.17",,"2.467,17 EUR","2.467,17 "
sk_grossmigration_2021,001747-2022/001:00,1/21/2022 13:29,7/25/2023,Vergleich,0,,WVGZZZ5NZCW538071,"€ 1,305.43",,"1.305,43 EUR","1.305,43 "
sk_grossmigration_2021,001707-2022/001:00,1/20/2022 18:09,9/29/2023,Vergleich,0,,WAUZZZ8P19A010642,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,001725-2022/001:00,1/21/2022 7:50,9/29/2023,Vergleich,0,,WVWZZZ6RzBY158491,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,001731-2022/001:00,1/21/2022 7:53,11/6/2023,Vergleich,0,,WVWZZZ6RZBY062689,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,001424-2022/001:00,3/14/2022 13:20,7/26/2023,Vergleich,0,,TMBJE73TXD9047249,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,001734-2022/001:00,1/21/2022 7:56,10/19/2023,Vergleich,0,,WVWZZZ3CZAE047023,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,001743-2022/001:00,1/21/2022 8:07,9/29/2023,Vergleich,0,,TRUZZZ8P4A1003570,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001494-2022/001:00,1/19/2022 8:24,9/29/2023,Vergleich,0,,WV2ZZZ2KZEX004569,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001753-2022/001:00,1/20/2022 14:12,9/29/2023,Vergleich,0,,WVWZZZ6RZAY153178,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,001766-2022/001:00,1/20/2022 14:51,10/19/2023,Vergleich,0,,WVGZZZ1TZBW034194,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,001773-2022/001:00,1/20/2022 15:33,7/25/2023,Vergleich,0,,WVWZZZ3CZAE068035,"€ 1,119.79",,"1.119,79 EUR","1.119,79 "
sk_grossmigration_2021,001378-2022/001:00,1/22/2022 9:33,7/26/2023,Vergleich,0,,WVGZZZ5NZEW060569,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,001767-2022/001:00,1/20/2022 19:52,9/29/2023,Vergleich,0,,WVGZZZ1TZFW076111,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001758-2022/001:00,1/20/2022 14:37,9/29/2023,Vergleich,0,,WVGZZZ1TZEW072832,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,001638-2022/001:00,1/20/2022 8:09,1/15/2024,Vergleich,0,,Wvwzzz1kzcm702570,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,001778-2022/001:00,1/20/2022 20:01,9/29/2023,Vergleich,1,9400,WVWZZZ1KZBM698914,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,001781-2022/001:00,1/20/2022 20:03,11/8/2023,Vergleich,1,6954,WVWZZZ13ZCV035851,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,001783-2022/001:00,1/20/2022 20:04,9/29/2023,Vergleich,0,,WVWZZZ1KZBP172252,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,001785-2022/001:00,1/20/2022 20:05,1/6/2024,Vergleich,0,,WVWZZZ1KZDW033366,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,001790-2022/001:00,1/20/2022 20:08,10/19/2023,Vergleich,0,,TMBJJ25J6C3113257,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,001798-2022/001:00,1/20/2022 20:12,11/13/2023,Vergleich,0,,WVWZZZ6RZBY120327,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,001640-2022/001:00,1/20/2022 8:14,9/29/2023,Vergleich,0,,WVWZZZ1KZBM689383,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002025-2022/001:00,1/22/2022 8:59,9/18/2023,Vergleich,0,,WVGZZZ5NZEW001744,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,002132-2022/001:00,1/22/2022 18:26,7/26/2023,Vergleich,0,,TMBJC45LXD6088905,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002553-2022/001:00,1/26/2022 8:35,9/29/2023,Vergleich,0,,WAUZZZ8X7EB076455,"€ 1,451.44",,"1.451,44 EUR","1.451,44 "
sk_grossmigration_2021,002556-2022/001:00,1/26/2022 8:41,9/29/2023,Vergleich,0,,WVWZZZ13ZDV004942,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002557-2022/001:00,1/26/2022 9:05,10/19/2023,Vergleich,0,,WVGZZZ1TZEW056508,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,002559-2022/001:00,1/26/2022 8:55,9/29/2023,Vergleich,0,,WVWZZZ3CZCE112083,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001388-2022/001:00,1/20/2022 9:21,9/29/2023,Vergleich,0,,TMBNJ25JXF5028044,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,001789-2022/001:00,1/21/2022 9:16,9/29/2023,Vergleich,1,6550,TMBHT21Z7B8029163,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,001796-2022/001:00,1/21/2022 9:25,9/29/2023,Vergleich,0,,WVGZZZ1TZEW082295,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001452-2022/001:00,1/19/2022 8:39,7/26/2023,Vergleich,0,,TMBJJ65JXE3087224,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,001801-2022/001:00,1/21/2022 9:45,11/8/2023,Vergleich,1,4000,WVWZZZ1KZBM624777,€ 735.06,,"735,06 EUR","735,06 "
sk_grossmigration_2021,001849-2022/001:00,1/21/2022 12:35,10/19/2023,Vergleich,0,,WVGZZZ5NZ9W077131,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,001804-2022/001:00,1/20/2022 20:18,10/19/2023,Vergleich,0,,WVWZZZ1KZCW013492,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,001809-2022/001:00,1/20/2022 20:23,9/29/2023,Vergleich,0,,WVGZZZ5NZCW550926,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,001812-2022/001:00,1/20/2022 20:26,9/29/2023,Vergleich,0,,WVWZZZ3CZBP360657,"€ 1,993.85",,"1.993,85 EUR","1.993,85 "
sk_grossmigration_2021,001816-2022/001:00,1/20/2022 20:30,9/29/2023,Vergleich,0,,TMBJC65L1F6073515,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002053-2022/001:00,1/22/2022 8:12,9/29/2023,Vergleich,0,,WVGZZZ5NZAW095177,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002683-2022/001:00,1/26/2022 10:59,9/29/2023,Vergleich,0,,WVWZZZ1KZCW347681,"€ 1,308.17",,"1.308,17 EUR","1.308,17 "
sk_grossmigration_2021,002686-2022/001:00,1/25/2022 15:03,8/22/2024,Vergleich,0,,WAUZZZ8R3EA048580,"€ 1,860.80",,"1.860,80 EUR","1.860,80 "
sk_grossmigration_2021,001458-2022/001:00,1/19/2022 8:38,9/29/2023,Vergleich,0,,WVWZZZ6RZBY054093,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002692-2022/001:00,1/25/2022 15:05,1/6/2024,Vergleich,0,,TMBEL69NH9F453537,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002710-2022/001:00,1/25/2022 15:08,11/6/2023,Vergleich,0,,WAUZZZ8R8AA083433,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,001600-2022/001:00,1/19/2022 13:28,10/19/2023,Vergleich,0,,WVWZZZ1KZBP137639,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,001386-2022/001:00,1/20/2022 9:19,7/26/2023,Vergleich,0,,WVWZZZ6RZEY225204,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002745-2022/001:00,1/25/2022 15:53,9/29/2023,Vergleich,0,,WVGZZZ1TZCW050395,"€ 1,727.76",,"1.727,76 EUR","1.727,76 "
sk_grossmigration_2021,002756-2022/001:00,1/25/2022 15:57,3/13/2024,Vergleich,0,,WVGZZZ1TZFW085382,€ 0.00,,"0,00 EUR","0,00 "
sk_grossmigration_2021,002763-2022/001:00,1/25/2022 15:59,9/29/2023,Vergleich,0,,WVWZZZ3CZCE046531,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,002562-2022/001:00,1/26/2022 9:10,10/19/2023,Vergleich,0,,WAUZZZ8UXDR040402,"€ 1,021.62",,"1.021,62 EUR","1.021,62 "
sk_grossmigration_2021,002572-2022/001:00,1/26/2022 16:54,1/15/2024,Vergleich,1,7500,WVWZZZ6RZCY159240,"€ 1,130.50",,"1.130,50 EUR","1.130,50 "
sk_grossmigration_2021,002576-2022/001:00,1/26/2022 17:00,7/26/2023,Vergleich,0,,WVGZZZ5NZDW043811,"€ 2,126.89",,"2.126,89 EUR","2.126,89 "
sk_grossmigration_2021,002591-2022/001:00,1/26/2022 17:19,7/25/2023,Vergleich,0,,WV2ZZZ2KZCX004460,€ 857.00,,"857,00 EUR","857,00 "
sk_grossmigration_2021,001919-2022/001:00,1/21/2022 18:28,10/19/2023,Vergleich,0,,TMBES25J7C3067419,€ 591.79,,"591,79 EUR","591,79 "
sk_grossmigration_2021,001961-2022/001:00,1/21/2022 18:42,11/8/2023,Vergleich,1,2350,WVWZZZ1KZDW068385,€ 878.34,,"878,34 EUR","878,34 "
sk_grossmigration_2021,001967-2022/001:00,1/21/2022 18:44,9/29/2023,Vergleich,0,,VSSZZZ6JZFR065270,"€ 1,164.89",,"1.164,89 EUR","1.164,89 "
sk_grossmigration_2021,001973-2022/001:00,1/22/2022 7:04,10/19/2023,Vergleich,0,,WVGZZZ1TZDW106541,€ 878.34,,"878,34 EUR","878,34 "
